UPC,Style#,Style Desc,Size,Clr Desc,Division Desc,Clr, MSRP ,Size Type,Size Range Desc.,Division,Curr,,,,,
817718020806,VW310,Terry Lounge Pant,XL,Vintage Black,Womens,VBK,78,_,Women's Standard Bottom,WN,USD,,,,,
817718020769,VW310,Terry Lounge Pant,XS,Vintage Black,Womens,VBK,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW310,Terry Lounge Pant,XXL,Vintage Black,Womens,VBK,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW310,Terry Lounge Pant,XXS,Vintage Black,Womens,VBK,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW311,Performance Mesh Jogger,L,Bordeaux,Womens,BDX,84,_,Women's Standard Bottom,WN,USD,,,,,
,VW311,Performance Mesh Jogger,M,Bordeaux,Womens,BDX,84,_,Women's Standard Bottom,WN,USD,,,,,
,VW311,Performance Mesh Jogger,S,Bordeaux,Womens,BDX,84,_,Women's Standard Bottom,WN,USD,,,,,
,VW311,Performance Mesh Jogger,XL,Bordeaux,Womens,BDX,84,_,Women's Standard Bottom,WN,USD,,,,,
,VW311,Performance Mesh Jogger,XS,Bordeaux,Womens,BDX,84,_,Women's Standard Bottom,WN,USD,,,,,
,VW311,Performance Mesh Jogger,XXL,Bordeaux,Womens,BDX,84,_,Women's Standard Bottom,WN,USD,,,,,
,VW311,Performance Mesh Jogger,XXS,Bordeaux,Womens,BDX,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021490,VW311,Performance Mesh Jogger,L,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021483,VW311,Performance Mesh Jogger,M,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021476,VW311,Performance Mesh Jogger,S,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021506,VW311,Performance Mesh Jogger,XL,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021469,VW311,Performance Mesh Jogger,XS,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705087,VW311,Performance Mesh Jogger,XXL,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705070,VW311,Performance Mesh Jogger,XXS,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
843084112913,VW311,Performance Mesh Jogger,L,Moss,Womens,MSS,84,_,Women's Standard Bottom,WN,USD,,,,,
843084112906,VW311,Performance Mesh Jogger,M,Moss,Womens,MSS,84,_,Women's Standard Bottom,WN,USD,,,,,
843084112890,VW311,Performance Mesh Jogger,S,Moss,Womens,MSS,84,_,Women's Standard Bottom,WN,USD,,,,,
843084112920,VW311,Performance Mesh Jogger,XL,Moss,Womens,MSS,84,_,Women's Standard Bottom,WN,USD,,,,,
843084112883,VW311,Performance Mesh Jogger,XS,Moss,Womens,MSS,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705100,VW311,Performance Mesh Jogger,XXL,Moss,Womens,MSS,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705094,VW311,Performance Mesh Jogger,XXS,Moss,Womens,MSS,84,_,Women's Standard Bottom,WN,USD,,,,,
843084113316,VW311,Performance Mesh Jogger,L,Navy,Womens,NVY,84,_,Women's Standard Bottom,WN,USD,,,,,
843084113309,VW311,Performance Mesh Jogger,M,Navy,Womens,NVY,84,_,Women's Standard Bottom,WN,USD,,,,,
843084113293,VW311,Performance Mesh Jogger,S,Navy,Womens,NVY,84,_,Women's Standard Bottom,WN,USD,,,,,
843084113323,VW311,Performance Mesh Jogger,XL,Navy,Womens,NVY,84,_,Women's Standard Bottom,WN,USD,,,,,
843084113286,VW311,Performance Mesh Jogger,XS,Navy,Womens,NVY,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705124,VW311,Performance Mesh Jogger,XXL,Navy,Womens,NVY,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705117,VW311,Performance Mesh Jogger,XXS,Navy,Womens,NVY,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021544,VW311,Performance Mesh Jogger,L,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021537,VW311,Performance Mesh Jogger,M,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021520,VW311,Performance Mesh Jogger,S,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021551,VW311,Performance Mesh Jogger,XL,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
817718021513,VW311,Performance Mesh Jogger,XS,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705148,VW311,Performance Mesh Jogger,XXL,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705131,VW311,Performance Mesh Jogger,XXS,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115563,VW311B,Performance Mesh Jogger - B,L,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115556,VW311B,Performance Mesh Jogger - B,M,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115549,VW311B,Performance Mesh Jogger - B,S,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115570,VW311B,Performance Mesh Jogger - B,XL,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115532,VW311B,Performance Mesh Jogger - B,XS,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705162,VW311B,Performance Mesh Jogger - B,XXL,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705155,VW311B,Performance Mesh Jogger - B,XXS,Eggplant,Womens,EGG,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115617,VW311B,Performance Mesh Jogger - B,L,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115600,VW311B,Performance Mesh Jogger - B,M,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115594,VW311B,Performance Mesh Jogger - B,S,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115624,VW311B,Performance Mesh Jogger - B,XL,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084115587,VW311B,Performance Mesh Jogger - B,XS,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705186,VW311B,Performance Mesh Jogger - B,XXL,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705179,VW311B,Performance Mesh Jogger - B,XXS,Vintage Black,Womens,VBK,84,_,Women's Standard Bottom,WN,USD,,,,,
817718022091,VW312,Eclipse Legging,L,Black,Womens,BLK,82,_,Women's Standard Bottom,WN,USD,,,,,
817718022084,VW312,Eclipse Legging,M,Black,Womens,BLK,82,_,Women's Standard Bottom,WN,USD,,,,,
817718022077,VW312,Eclipse Legging,S,Black,Womens,BLK,82,_,Women's Standard Bottom,WN,USD,,,,,
817718022107,VW312,Eclipse Legging,XL,Black,Womens,BLK,82,_,Women's Standard Bottom,WN,USD,,,,,
817718022060,VW312,Eclipse Legging,XS,Black,Womens,BLK,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW312,Eclipse Legging,XXL,Black,Womens,BLK,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW312,Eclipse Legging,XXS,Black,Womens,BLK,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,L,Black/Charcoal,Womens,BCH,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,M,Black/Charcoal,Womens,BCH,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,S,Black/Charcoal,Womens,BCH,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,XL,Black/Charcoal,Womens,BCH,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,XS,Black/Charcoal,Womens,BCH,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,XXL,Black/Charcoal,Womens,BCH,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,XXS,Black/Charcoal,Womens,BCH,0,_,Women's Standard Bottom,WN,USD,,,,,
817718023098,VW313,Transit Woven Jogger,L,Black,Womens,BLK,0,_,Women's Standard Bottom,WN,USD,,,,,
817718023081,VW313,Transit Woven Jogger,M,Black,Womens,BLK,0,_,Women's Standard Bottom,WN,USD,,,,,
817718023074,VW313,Transit Woven Jogger,S,Black,Womens,BLK,0,_,Women's Standard Bottom,WN,USD,,,,,
817718023104,VW313,Transit Woven Jogger,XL,Black,Womens,BLK,0,_,Women's Standard Bottom,WN,USD,,,,,
817718023067,VW313,Transit Woven Jogger,XS,Black,Womens,BLK,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,XXL,Black,Womens,BLK,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW313,Transit Woven Jogger,XXS,Black,Womens,BLK,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW314.01,Origin Jacquard Legging,L,Burgundy,Womens,BRG,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW314.01,Origin Jacquard Legging,M,Burgundy,Womens,BRG,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW314.01,Origin Jacquard Legging,S,Burgundy,Womens,BRG,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW314.01,Origin Jacquard Legging,XL,Burgundy,Womens,BRG,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW314.01,Origin Jacquard Legging,XS,Burgundy,Womens,BRG,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW314.01,Origin Jacquard Legging,XXL,Burgundy,Womens,BRG,78,_,Women's Standard Bottom,WN,USD,,,,,
,VW314.01,Origin Jacquard Legging,XXS,Burgundy,Womens,BRG,78,_,Women's Standard Bottom,WN,USD,,,,,
817718022596,VW316,Knit Lounge Short,L,Heather Grey,Womens,HTG,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022589,VW316,Knit Lounge Short,M,Heather Grey,Womens,HTG,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022572,VW316,Knit Lounge Short,S,Heather Grey,Womens,HTG,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022602,VW316,Knit Lounge Short,XL,Heather Grey,Womens,HTG,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022565,VW316,Knit Lounge Short,XS,Heather Grey,Womens,HTG,44,_,Women's Standard Bottom,WN,USD,,,,,
840159705209,VW316,Knit Lounge Short,XXL,Heather Grey,Womens,HTG,44,_,Women's Standard Bottom,WN,USD,,,,,
840159705193,VW316,Knit Lounge Short,XXS,Heather Grey,Womens,HTG,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022640,VW316,Knit Lounge Short,L,Vintage Black,Womens,VBK,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022633,VW316,Knit Lounge Short,M,Vintage Black,Womens,VBK,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022626,VW316,Knit Lounge Short,S,Vintage Black,Womens,VBK,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022657,VW316,Knit Lounge Short,XL,Vintage Black,Womens,VBK,44,_,Women's Standard Bottom,WN,USD,,,,,
817718022619,VW316,Knit Lounge Short,XS,Vintage Black,Womens,VBK,44,_,Women's Standard Bottom,WN,USD,,,,,
840159705223,VW316,Knit Lounge Short,XXL,Vintage Black,Womens,VBK,44,_,Women's Standard Bottom,WN,USD,,,,,
840159705216,VW316,Knit Lounge Short,XXS,Vintage Black,Womens,VBK,44,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,L,Heather Grey,Womens,HTG,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,M,Heather Grey,Womens,HTG,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,S,Heather Grey,Womens,HTG,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,XL,Heather Grey,Womens,HTG,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,XS,Heather Grey,Womens,HTG,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,XXL,Heather Grey,Womens,HTG,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,XXS,Heather Grey,Womens,HTG,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,L,Midnight Blue,Womens,MBL,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,M,Midnight Blue,Womens,MBL,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,S,Midnight Blue,Womens,MBL,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,XL,Midnight Blue,Womens,MBL,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,XS,Midnight Blue,Womens,MBL,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,XXL,Midnight Blue,Womens,MBL,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW317,Legging,XXS,Midnight Blue,Womens,MBL,0,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,L,Army Camo,Womens,ACM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,M,Army Camo,Womens,ACM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,S,Army Camo,Womens,ACM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XL,Army Camo,Womens,ACM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XS,Army Camo,Womens,ACM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XXL,Army Camo,Womens,ACM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XXS,Army Camo,Womens,ACM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,L,Black Camo,Womens,BCM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,M,Black Camo,Womens,BCM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,S,Black Camo,Womens,BCM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XL,Black Camo,Womens,BCM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XS,Black Camo,Womens,BCM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XXL,Black Camo,Womens,BCM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XXS,Black Camo,Womens,BCM,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,L,Charcoal,Womens,CCL,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,M,Charcoal,Womens,CCL,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,S,Charcoal,Womens,CCL,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XL,Charcoal,Womens,CCL,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XS,Charcoal,Womens,CCL,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XXL,Charcoal,Womens,CCL,82,_,Women's Standard Bottom,WN,USD,,,,,
,VW318,Seaside Water Legging,XXS,Charcoal,Womens,CCL,82,_,Women's Standard Bottom,WN,USD,,,,,
843084111923,VW320,Sunrise Jogger,L,Heather Grey,Womens,HTG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111916,VW320,Sunrise Jogger,M,Heather Grey,Womens,HTG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111909,VW320,Sunrise Jogger,S,Heather Grey,Womens,HTG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111930,VW320,Sunrise Jogger,XL,Heather Grey,Womens,HTG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111893,VW320,Sunrise Jogger,XS,Heather Grey,Womens,HTG,92,_,Women's Standard Bottom,WN,USD,,,,,
,VW320,Sunrise Jogger,XXL,Heather Grey,Womens,HTG,92,_,Women's Standard Bottom,WN,USD,,,,,
,VW320,Sunrise Jogger,XXS,Heather Grey,Womens,HTG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111978,VW320,Sunrise Jogger,L,Sangria,Womens,SNG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111961,VW320,Sunrise Jogger,M,Sangria,Womens,SNG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111954,VW320,Sunrise Jogger,S,Sangria,Womens,SNG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111985,VW320,Sunrise Jogger,XL,Sangria,Womens,SNG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084111947,VW320,Sunrise Jogger,XS,Sangria,Womens,SNG,92,_,Women's Standard Bottom,WN,USD,,,,,
,VW320,Sunrise Jogger,XXL,Sangria,Womens,SNG,92,_,Women's Standard Bottom,WN,USD,,,,,
,VW320,Sunrise Jogger,XXS,Sangria,Womens,SNG,92,_,Women's Standard Bottom,WN,USD,,,,,
843084112029,VW321,Sequoia Lounge Pant,L,Black Heather,Womens,HBK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084112012,VW321,Sequoia Lounge Pant,M,Black Heather,Womens,HBK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084112005,VW321,Sequoia Lounge Pant,S,Black Heather,Womens,HBK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084112036,VW321,Sequoia Lounge Pant,XL,Black Heather,Womens,HBK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084111992,VW321,Sequoia Lounge Pant,XS,Black Heather,Womens,HBK,94,_,Women's Standard Bottom,WN,USD,,,,,
840159705247,VW321,Sequoia Lounge Pant,XXL,Black Heather,Womens,HBK,94,_,Women's Standard Bottom,WN,USD,,,,,
840159705230,VW321,Sequoia Lounge Pant,XXS,Black Heather,Womens,HBK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084112074,VW321,Sequoia Lounge Pant,L,Heather Grey,Womens,HTG,94,_,Women's Standard Bottom,WN,USD,,,,,
843084112067,VW321,Sequoia Lounge Pant,M,Heather Grey,Womens,HTG,94,_,Women's Standard Bottom,WN,USD,,,,,
843084112050,VW321,Sequoia Lounge Pant,S,Heather Grey,Womens,HTG,94,_,Women's Standard Bottom,WN,USD,,,,,
843084112081,VW321,Sequoia Lounge Pant,XL,Heather Grey,Womens,HTG,94,_,Women's Standard Bottom,WN,USD,,,,,
843084112043,VW321,Sequoia Lounge Pant,XS,Heather Grey,Womens,HTG,94,_,Women's Standard Bottom,WN,USD,,,,,
840159705261,VW321,Sequoia Lounge Pant,XXL,Heather Grey,Womens,HTG,94,_,Women's Standard Bottom,WN,USD,,,,,
840159705254,VW321,Sequoia Lounge Pant,XXS,Heather Grey,Womens,HTG,94,_,Women's Standard Bottom,WN,USD,,,,,
843084133154,VW321,Sequoia Lounge Pant,L,Ink,Womens,INK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084133147,VW321,Sequoia Lounge Pant,M,Ink,Womens,INK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084133130,VW321,Sequoia Lounge Pant,S,Ink,Womens,INK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084133161,VW321,Sequoia Lounge Pant,XL,Ink,Womens,INK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084133123,VW321,Sequoia Lounge Pant,XS,Ink,Womens,INK,94,_,Women's Standard Bottom,WN,USD,,,,,
840159705285,VW321,Sequoia Lounge Pant,XXL,Ink,Womens,INK,94,_,Women's Standard Bottom,WN,USD,,,,,
840159705278,VW321,Sequoia Lounge Pant,XXS,Ink,Womens,INK,94,_,Women's Standard Bottom,WN,USD,,,,,
843084154463,VW323,Daily Legging,L,Black Camo,Womens,BCM,84,_,Women's Standard Bottom,WN,USD,,,,,
843084154456,VW323,Daily Legging,M,Black Camo,Womens,BCM,84,_,Women's Standard Bottom,WN,USD,,,,,
843084154449,VW323,Daily Legging,S,Black Camo,Womens,BCM,84,_,Women's Standard Bottom,WN,USD,,,,,
843084154470,VW323,Daily Legging,XL,Black Camo,Womens,BCM,84,_,Women's Standard Bottom,WN,USD,,,,,
843084154432,VW323,Daily Legging,XS,Black Camo,Womens,BCM,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705308,VW323,Daily Legging,XXL,Black Camo,Womens,BCM,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705292,VW323,Daily Legging,XXS,Black Camo,Womens,BCM,84,_,Women's Standard Bottom,WN,USD,,,,,
843084105212,VW323,Daily Legging,L,Black,Womens,BLK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084105205,VW323,Daily Legging,M,Black,Womens,BLK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084105199,VW323,Daily Legging,S,Black,Womens,BLK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084105229,VW323,Daily Legging,XL,Black,Womens,BLK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084105182,VW323,Daily Legging,XS,Black,Womens,BLK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705322,VW323,Daily Legging,XXL,Black,Womens,BLK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705315,VW323,Daily Legging,XXS,Black,Womens,BLK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728178,VW323,Daily Legging,L,Brick,Womens,BRK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728161,VW323,Daily Legging,M,Brick,Womens,BRK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728154,VW323,Daily Legging,S,Brick,Womens,BRK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728185,VW323,Daily Legging,XL,Brick,Womens,BRK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728147,VW323,Daily Legging,XS,Brick,Womens,BRK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728192,VW323,Daily Legging,XXL,Brick,Womens,BRK,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728130,VW323,Daily Legging,XXS,Brick,Womens,BRK,84,_,Women's Standard Bottom,WN,USD,,,,,
843084160495,VW323,Daily Legging,L,Clay Big Flower,Womens,CBF,84,_,Women's Standard Bottom,WN,USD,,,,,
843084160488,VW323,Daily Legging,M,Clay Big Flower,Womens,CBF,84,_,Women's Standard Bottom,WN,USD,,,,,
843084160471,VW323,Daily Legging,S,Clay Big Flower,Womens,CBF,84,_,Women's Standard Bottom,WN,USD,,,,,
843084160501,VW323,Daily Legging,XL,Clay Big Flower,Womens,CBF,84,_,Women's Standard Bottom,WN,USD,,,,,
843084160464,VW323,Daily Legging,XS,Clay Big Flower,Womens,CBF,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705346,VW323,Daily Legging,XXL,Clay Big Flower,Womens,CBF,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705339,VW323,Daily Legging,XXS,Clay Big Flower,Womens,CBF,84,_,Women's Standard Bottom,WN,USD,,,,,
843084150571,VW323,Daily Legging,L,Charcoal,Womens,CCL,84,_,Women's Standard Bottom,WN,USD,,,,,
843084150564,VW323,Daily Legging,M,Charcoal,Womens,CCL,84,_,Women's Standard Bottom,WN,USD,,,,,
843084150557,VW323,Daily Legging,S,Charcoal,Womens,CCL,84,_,Women's Standard Bottom,WN,USD,,,,,
843084150588,VW323,Daily Legging,XL,Charcoal,Womens,CCL,84,_,Women's Standard Bottom,WN,USD,,,,,
843084150540,VW323,Daily Legging,XS,Charcoal,Womens,CCL,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705360,VW323,Daily Legging,XXL,Charcoal,Womens,CCL,84,_,Women's Standard Bottom,WN,USD,,,,,
840159705353,VW323,Daily Legging,XXS,Charcoal,Womens,CCL,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728246,VW323,Daily Legging,L,Dark Charcoal Tortoise,Womens,DCT,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728239,VW323,Daily Legging,M,Dark Charcoal Tortoise,Womens,DCT,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728222,VW323,Daily Legging,S,Dark Charcoal Tortoise,Womens,DCT,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728253,VW323,Daily Legging,XL,Dark Charcoal Tortoise,Womens,DCT,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728215,VW323,Daily Legging,XS,Dark Charcoal Tortoise,Womens,DCT,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728260,VW323,Daily Legging,XXL,Dark Charcoal Tortoise,Womens,DCT,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728208,VW323,Daily Legging,XXS,Dark Charcoal Tortoise,Womens,DCT,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728314,VW323,Daily Legging,L,Dark Oregano Shibori Stripe,Womens,DOS,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728307,VW323,Daily Legging,M,Dark Oregano Shibori Stripe,Womens,DOS,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728291,VW323,Daily Legging,S,Dark Oregano Shibori Stripe,Womens,DOS,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728321,VW323,Daily Legging,XL,Dark Oregano Shibori Stripe,Womens,DOS,84,_,Women's Standard Bottom,WN,USD,,,,,
840159728284,VW323,Daily Legging,XS,Dark Oregano Shibori Stripe,Womens,DOS,84,_,Women's Standard Bottom,WN,USD,,,,,
